PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
1 2 3 -1 -2 -3 
2.28248E-09 -2.36227E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
2.19015E-09 -2.32274E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
2.09426E-09 -2.28168E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
1.99483E-09 -2.23911E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
1.89188E-09 -2.19504E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
1.78547E-09 -2.14947E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
1.67563E-09 -2.10245E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
1.58833E-09 -2.06507E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
1.56243E-09 -2.05398E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
1.43668E-09 -2.00014E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
1.30719E-09 -1.94470E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
1.17407E-09 -1.88771E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
1.03744E-09 -1.82921E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
8.97399E-10 -1.76925E-09 0.00000E+00 1.40080E-14 1.40080E-14 0.00000E+00 
7.54089E-10 -1.70789E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
6.07635E-10 -1.64519E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
4.58171E-10 -1.58119E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
3.05833E-10 -1.51597E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
1.50755E-10 -1.44957E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
-6.92591E-12 -1.38206E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
-1.67074E-10 -1.31349E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
-3.29558E-10 -1.24393E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
-4.94247E-10 -1.17342E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
-6.61013E-10 -1.10202E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
-8.29734E-10 -1.02978E-09 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
-1.00029E-09 -9.56754E-10 0.00000E+00 1.40079E-14 1.40079E-14 0.00000E+00 
3.33779E-09 -3.41416E-09 0.00000E+00 2.56626E-14 2.56626E-14 0.00000E+00 
3.20277E-09 -3.35702E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
3.06254E-09 -3.29768E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
2.91714E-09 -3.23616E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
2.76659E-09 -3.17245E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
2.61098E-09 -3.10660E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
2.45036E-09 -3.03864E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
2.32270E-09 -2.98462E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
2.28482E-09 -2.96859E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
2.10093E-09 -2.89077E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
1.91157E-09 -2.81065E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
1.71691E-09 -2.72827E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
1.51710E-09 -2.64372E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
1.31231E-09 -2.55707E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
1.10274E-09 -2.46839E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
8.88575E-10 -2.37776E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
6.70007E-10 -2.28528E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
4.47235E-10 -2.19101E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
2.20456E-10 -2.09505E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
-1.01281E-11 -1.99747E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
-2.44321E-10 -1.89837E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
-4.81929E-10 -1.79783E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
-7.22762E-10 -1.69592E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
-9.66632E-10 -1.59273E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
-1.21336E-09 -1.48832E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
-1.46277E-09 -1.38278E-09 0.00000E+00 2.56625E-14 2.56625E-14 0.00000E+00 
4.88111E-09 -4.93452E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
4.68366E-09 -4.85194E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
4.47859E-09 -4.76618E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
4.26596E-09 -4.67725E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
4.04581E-09 -4.58518E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
3.81824E-09 -4.49001E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
3.58335E-09 -4.39178E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
3.39666E-09 -4.31370E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
3.34127E-09 -4.29054E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
3.07235E-09 -4.17807E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
2.79544E-09 -4.06226E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
2.51076E-09 -3.94321E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
2.21857E-09 -3.82100E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
1.91910E-09 -3.69576E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
1.61263E-09 -3.56759E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
1.29943E-09 -3.43661E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
9.79803E-10 -3.30294E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
6.54026E-10 -3.16669E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
3.22390E-10 -3.02800E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
-1.48111E-11 -2.88697E-09 0.00000E+00 4.70151E-14 4.70151E-14 0.00000E+00 
-3.57290E-10 -2.74374E-09 0.00000E+00 4.70150E-14 4.70150E-14 0.00000E+00 
-7.04762E-10 -2.59842E-09 0.00000E+00 4.70150E-14 4.70150E-14 0.00000E+00 
-1.05695E-09 -2.45113E-09 0.00000E+00 4.70150E-14 4.70150E-14 0.00000E+00 
-1.41358E-09 -2.30199E-09 0.00000E+00 4.70150E-14 4.70150E-14 0.00000E+00 
-1.77439E-09 -2.15109E-09 0.00000E+00 4.70150E-14 4.70150E-14 0.00000E+00 
-2.13913E-09 -1.99855E-09 0.00000E+00 4.70150E-14 4.70150E-14 0.00000E+00 
7.13809E-09 -7.13197E-09 0.00000E+00 8.61352E-14 8.61352E-14 0.00000E+00 
6.84933E-09 -7.01262E-09 0.00000E+00 8.61352E-14 8.61352E-14 0.00000E+00 
6.54945E-09 -6.88867E-09 0.00000E+00 8.61352E-14 8.61352E-14 0.00000E+00 
6.23849E-09 -6.76014E-09 0.00000E+00 8.61352E-14 8.61352E-14 0.00000E+00 
5.91655E-09 -6.62707E-09 0.00000E+00 8.61351E-14 8.61351E-14 0.00000E+00 
5.58376E-09 -6.48952E-09 0.00000E+00 8.61351E-14 8.61351E-14 0.00000E+00 
5.24026E-09 -6.34754E-09 0.00000E+00 8.61351E-14 8.61351E-14 0.00000E+00 
4.96724E-09 -6.23469E-09 0.00000E+00 8.61351E-14 8.61351E-14 0.00000E+00 
4.88624E-09 -6.20121E-09 0.00000E+00 8.61351E-14 8.61351E-14 0.00000E+00 
4.49297E-09 -6.03866E-09 0.00000E+00 8.61351E-14 8.61351E-14 0.00000E+00 
4.08803E-09 -5.87128E-09 0.00000E+00 8.61351E-14 8.61351E-14 0.00000E+00 
3.67172E-09 -5.69920E-09 0.00000E+00 8.61351E-14 8.61351E-14 0.00000E+00 
3.24441E-09 -5.52258E-09 0.00000E+00 8.61351E-14 8.61351E-14 0.00000E+00 
2.80646E-09 -5.34157E-09 0.00000E+00 8.61351E-14 8.61351E-14 0.00000E+00 
2.35829E-09 -5.15632E-09 0.00000E+00 8.61350E-14 8.61350E-14 0.00000E+00 
1.90028E-09 -4.96701E-09 0.00000E+00 8.61350E-14 8.61350E-14 0.00000E+00 
1.43285E-09 -4.77380E-09 0.00000E+00 8.61350E-14 8.61350E-14 0.00000E+00 
9.56440E-10 -4.57689E-09 0.00000E+00 8.61350E-14 8.61350E-14 0.00000E+00 
4.71459E-10 -4.37643E-09 0.00000E+00 8.61350E-14 8.61350E-14 0.00000E+00 
-2.16596E-11 -4.17260E-09 0.00000E+00 8.61350E-14 8.61350E-14 0.00000E+00 
-5.22497E-10 -3.96559E-09 0.00000E+00 8.61350E-14 8.61350E-14 0.00000E+00 
-1.03064E-09 -3.75556E-09 0.00000E+00 8.61350E-14 8.61350E-14 0.00000E+00 
-1.54567E-09 -3.54268E-09 0.00000E+00 8.61349E-14 8.61349E-14 0.00000E+00 
-2.06720E-09 -3.32711E-09 0.00000E+00 8.61349E-14 8.61349E-14 0.00000E+00 
-2.59485E-09 -3.10902E-09 0.00000E+00 8.61349E-14 8.61349E-14 0.00000E+00 
-3.12824E-09 -2.88855E-09 0.00000E+00 8.61349E-14 8.61349E-14 0.00000E+00 
1.04385E-08 -1.03079E-08 0.00000E+00 1.57803E-13 1.57803E-13 0.00000E+00 
1.00163E-08 -1.01354E-08 0.00000E+00 1.57803E-13 1.57803E-13 0.00000E+00 
9.57772E-09 -9.95622E-09 0.00000E+00 1.57803E-13 1.57803E-13 0.00000E+00 
9.12299E-09 -9.77046E-09 0.00000E+00 1.57803E-13 1.57803E-13 0.00000E+00 
8.65218E-09 -9.57813E-09 0.00000E+00 1.57802E-13 1.57802E-13 0.00000E+00 
8.16552E-09 -9.37932E-09 0.00000E+00 1.57802E-13 1.57802E-13 0.00000E+00 
