PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
1 2 3 -1 -2 -3 
1.86803E-08 -5.43738E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.85590E-08 -5.38849E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.84331E-08 -5.33772E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.83025E-08 -5.28507E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.81673E-08 -5.23057E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.80275E-08 -5.17422E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.78832E-08 -5.11606E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.77685E-08 -5.06984E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.77345E-08 -5.05612E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.75693E-08 -4.98954E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.73992E-08 -4.92098E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.72244E-08 -4.85049E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.70449E-08 -4.77815E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.68610E-08 -4.70400E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.66727E-08 -4.62812E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.64804E-08 -4.55057E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.62840E-08 -4.47143E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.60839E-08 -4.39077E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.58802E-08 -4.30866E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.56731E-08 -4.22517E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.54627E-08 -4.14037E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.52493E-08 -4.05434E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.50330E-08 -3.96714E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.48139E-08 -3.87884E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.45923E-08 -3.78950E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
1.43683E-08 -3.69920E-08 0.00000E+00 1.17308E-10 1.17308E-10 0.00000E+00 
2.55616E-08 -7.21715E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.53957E-08 -7.15226E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.52233E-08 -7.08487E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.50446E-08 -7.01499E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.48596E-08 -6.94264E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.46683E-08 -6.86785E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.44709E-08 -6.79066E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.43140E-08 -6.72930E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.42674E-08 -6.71110E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.40414E-08 -6.62272E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.38086E-08 -6.53172E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.35694E-08 -6.43816E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.33238E-08 -6.34213E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.30721E-08 -6.24372E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.28145E-08 -6.14300E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.25513E-08 -6.04007E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.22826E-08 -5.93503E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.20088E-08 -5.82796E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.17301E-08 -5.71897E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.14466E-08 -5.60816E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.11588E-08 -5.49560E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.08667E-08 -5.38141E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.05707E-08 -5.26567E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
2.02710E-08 -5.14846E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
1.99677E-08 -5.02989E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
1.96612E-08 -4.91002E-08 0.00000E+00 1.75166E-10 1.75166E-10 0.00000E+00 
3.49784E-08 -9.57962E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.47513E-08 -9.49348E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.45154E-08 -9.40403E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.42709E-08 -9.31128E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.40177E-08 -9.21524E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.37560E-08 -9.11597E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.34858E-08 -9.01351E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.32711E-08 -8.93207E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.32074E-08 -8.90791E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.28981E-08 -8.79060E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.25796E-08 -8.66981E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.22522E-08 -8.54563E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.19161E-08 -8.41817E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.15717E-08 -8.28753E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.12192E-08 -8.15385E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.08590E-08 -8.01722E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.04914E-08 -7.87780E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
3.01167E-08 -7.73569E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
2.97353E-08 -7.59102E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
2.93474E-08 -7.44393E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
2.89535E-08 -7.29453E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
2.85539E-08 -7.14296E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
2.81488E-08 -6.98933E-08 0.00000E+00 2.61567E-10 2.61567E-10 0.00000E+00 
2.77387E-08 -6.83376E-08 0.00000E+00 2.61566E-10 2.61566E-10 0.00000E+00 
2.73237E-08 -6.67637E-08 0.00000E+00 2.61566E-10 2.61566E-10 0.00000E+00 
2.69042E-08 -6.51726E-08 0.00000E+00 2.61566E-10 2.61566E-10 0.00000E+00 
4.78645E-08 -1.27155E-07 0.00000E+00 3.90588E-10 3.90588E-10 0.00000E+00 
4.75538E-08 -1.26012E-07 0.00000E+00 3.90588E-10 3.90588E-10 0.00000E+00 
4.72310E-08 -1.24824E-07 0.00000E+00 3.90588E-10 3.90588E-10 0.00000E+00 
4.68964E-08 -1.23593E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.65499E-08 -1.22318E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.61917E-08 -1.21001E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.58221E-08 -1.19641E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.55282E-08 -1.18560E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.54411E-08 -1.18239E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.50178E-08 -1.16682E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.45820E-08 -1.15079E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.41340E-08 -1.13430E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.36741E-08 -1.11738E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.32028E-08 -1.10004E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.27204E-08 -1.08230E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.22275E-08 -1.06416E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
4.17245E-08 -1.04566E-07 0.00000E+00 3.90587E-10 3.90587E-10 0.00000E+00 
